,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords,job_text
200,Indeed,11/03/2017,96801a0091468513,PHP Developer,sreeva business solutions,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=96801a0091468513,['Full-Time'],"['MySQL', 'JavaScript', 'HTML', 'CSS', 'PHP']",['BS'],['Computer Science'],[],"['', 'laravel', 'angular', 'system', 'business', 'state', 'website', 'programming', 'designed', 'now', 'networking', 'post', 'php:', 'looking', 'b.tech', 'fool', 'resume', 'can', 'strong', 'consisting', 'digitalq', 'science', 'maintaining', 'js', 'terms', 'mysql', 'search', 'layout', 'sqlite', 'resumes', 'apply', 'technosoft', 'phenomenal', 'protocols', 'skills..', 'departments', 'product', 'lamp', 'php', 'desired', '8', 'client', 'database', 'in-depth', 'html', 'ability', 'application', 'developer', 'towards', 'ago', 'regular', 'company', 'candidate', 'skills', 'good', 'organisation', 'privacy', 'management', 'top-notch', 'job', 'required', '30+', 'decade', 'requirements', 'ensuring', 'deliver', 'ambitions', '₹600', 'salary:', 'computer', 'work', 'nadu', 'title', 'knowledge', 'sign', 'let', 'type:', 'bottlenecks', 'solve', '11', 'multitask', 'years', 'description', 'xml', 'reviews', 'identify', 'aptitude', 'memory', '.', 'ui', 'javascript', ""bachelor's"", 'well', 'customers', 'information', 'performance', 'english', 'updates', 'high', 'create', 'review', 'centre', '₹6', 'jobs', 'days', 'altrosyn', 'cpu', 'education:', 'specifications', 'year', 'save', 'may', 'ajax', 'ael', '₹3', 'team', 'verbal', 'cookies', 'upload', 'common', 'based', 'close', '00', 'goals', 'tamil', 'jquery', 'project', 'regards', 'write-heavy', 'similar', 'needs', 'baala', 'experience:', 'written', 'write', '4', 'please', 'llp', 'proficient', 'functional', 'integrate', 'o', 'securely', 'back-end', 'databases', 'deliverable', 'interface', 'refine', 'code', 'architects', 'chennai', 'understand', 'solutions', 'pvt', 'status', 'commitment', 'workloads', 'data', 'full-time', 'multiple', 'server', 'managers', 'designers', 'thanks', '10', 'software', 'mongo', 'accelerates', 'coordinating', 'developing', 'db', 'ltd', 'hiring', 'object', 'find', 'independently', 'css', 'communication', 'delivering', 'advanced', 'co-developers', 'related', 'advantage', 'various', 'atreya', 'young', 'read', 'will', 'city', ':', 'understanding', 'best', 'user', 'sreeva', 'standard', 'indeed', 'efficient', 'manage', 'using', 'applications', '-', 'web', 'quality', 'excellent', 'must', 'softlogic', '000.00', 'digitaltrack', 'description:', 'testable', 'location', 'oriented', 'technical', 'like', 'concurrently', 'dynamic', 'salaries', 'added', '©2017', 'b.e', '7', 'keywords', 'websites', 'modern', 'relational', 'skip', 'applying', 'technologies', 'gather', '»', 'employers', 'exploits', 'proof', 'hands', 'practices', 'value..', 'experience', 'capacity', 'managem:', 'field', '\xa0', 'part', 'adequate', 'collectively', 'sending', 'instructions', 'services', '000', 'development', 'priorities', 'systems', 'dedication', 'testers', '₹300', '&', 'help', 'profile:']"
201,Indeed,11/03/2017,e16a8b2d057f8bcd,Need Online Tutors,Hafa Math Academy,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=e16a8b2d057f8bcd,"['Part-Time', 'Part-Time']",[],[],['Math'],[],"['', 'state', '9', 'afternoons', 'now', 'post', 'looking', 'graduate', 'resume', 'can', 'india', 'science', 'mornings', '0-5', 'terms', 'apply', 'search', 'mandatory', 'resumes', 'tutoring', 'preferably', 'smartly', 'growing', 'speed', 'math', 'ago', 'ideally', 'application', 'anywhere', '22', 'digital', 'company', 'skills', 'headphone', 'privacy', 'pad', 'job', 'required', 'requirements', 'students', 'academy', 'computer', 'work', 'title', 'nadu', 'part-time', 'sign', 'knowledge', 'type:', 'let', 'key', 'saraswathy', 'use', 'years', 'educare', 'description', 'reviews', 'icse', 'create', 'english', 'high', 'review', 'international', 'grade', 'relevant', 'centre', 'jobs', 'preferred', 'days', '1', 'education:', 'save', 'year', 'may', 'learning', 'school', 'equivalent', 'effective', 'cookies', 'upload', 'close', 'tamil', 'writing', 'qualification', 'experience:', 'please', 'securely', '256', 'chennai', 'connection', 'teach', 'session', 'process:', 'scenario', '10', 'via', 'listening', 'skype', 'required:', 'hiring', 'internet', 'least', 'find', 'tutors', 'roles', 'communication', 'wanted', 'academia', 'platform', 'salary', 'subjects', 'advanced', 'hafa', 'confident', 'teaher', 'will', 'city', ':', 'provide', 'cbse', 'indeed', 'hour', '-', 'kbps', '2', 'excellent', 'evenings', 'responsibilities', 'mock', 'location', 'maths', 'like', 'salaries', 'time', 'interview', 'work:', '©2017', 'one', 'hire', 'teaching', 'early', 'keywords', 'modern', 'fastest', 'skip', 'one-on-one', 'applying', 'need', 'speaking', 'home', '»', 'employers', 'effectively', 'experience', '\xa0', 'part', 'time:', 'reading', 'curriculum', 'instructions', 'online', 'disclosed', 'help']"
202,Indeed,11/03/2017,62f912627ec87bbe,C++ Developers,Javaji Talents pvt ltd,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=62f912627ec87bbe,['Full-Time'],['C++'],[],['Computer Science'],[],"['', 'working', 'hello', 'state', 'notice', 'now', 'post', 'looking', 'rajesh', 'resume', 'moment', 'euro', 'science', 'c++?', 'terms', 'apply', 'search', 'entry', 'senior', 'resumes', '5', 'interest', '20', '6', 'comes', '5as', 'expected', 'studies:', 'javaji', 'self-assessment', 'ago', 'developer', 'freelance', 'application', 'company', 'skills', 'privacy', 'job', 'required', 'mainly', 'developers', 'computer', 'work', 'title', 'nadu', 'director', 'sign', 'type:', 'let', 'relocation', 'years', 'aswini', 'description', 'current', 'reviews', 'directly', 'english', 'review', 'world', 'believe', 'c++:', 'relevant', 'centre', 'jobs', 'days', '1', 'save', 'details', 'programming?', 'elegant', 'team', 'cookies', 'upload', 'close', 'regards', 'tamil', 'algorithms?', 'beauty', '3', 'experience:', 'please', '4', '16', 'berlinlanguage', 'scale', 'chennai', 'p', 'pvt', 'status', 'passport', 'full-time', 'period', 'thanks', 'share', 'marital', 'ltd', 'find', 'friends', 'plus', 'number', 'salary', 'advanced', 'city', ':', 'indeed', 'validity', 'remote', 'berlin', 'level', 'c++', '-', '2', 'fluent', 'vivid', 'technical', 'questions:', 'salaries', '©2017', 'usually', 'keywords', 'developerslocation', 'talents', 'skip', 'applying', '»', 'employers', 'us', 'position', 'german', '\xa0', 'instructions', '&', 'help', 'highest']"
203,Indeed,11/03/2017,621c77979426ed62,Head of Artificial Intelligence Practice,Veltrod Software Services,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=621c77979426ed62,['Full-Time'],"['R', 'SQL', 'Python', 'C#', 'Java', 'JavaScript']",['PhD'],"['Computer Science', 'Machine Learning', 'Engineering', 'Artificial Intelligence', 'Quantitative']",[],"['', 'professional', 'head-ams', 'interpersonal', 'enthusiastic', 'working', 'system', 'business', 'state', 'programming', 'now', 'post', 'integration', 'strong', 'resume', 'phd', 'science', 'face', 'terms', 'apply', 'search', 'resumes', 'skill', 'sql', 'team-oriented', 'self-learning', 'python', 'profile', 'intelligence', 'artificial', 'ability', 'node.js', 'leading', 'ago', 'cognitive', 'application', 'vendors', 'company', 'skills', 'develop', 'privacy', 'social', 'eltrod', 'frameworks', 'engines', 'apis', 'job', '30+', '15+', 'requirements', 'industry', 'along', 'concepts', 'computer', 'creating', 'work', 'title', 'nadu', 'solve', 'sign', 'type:', 'solution', 'let', 'problem-solving', 'recognition', 'years', 'use', 'description', 'rules', 'reviews', 'and..', 'javascript', 'machine', 'information', 'integrating', 'managing', 'create', 'review', 'esbs', 'degree', 'build', 'mulesoft', 'learn', 'centre', 'consulting', 'language', 'jobs', 'preferred', 'contributing', 'days', 'veltrod', 'save', 'value', 'may', 'engineering', 'learning', 'team', 'cookies', 'upload', 'close', 'specialized', 'global', 'tamil', '3', 'formulation', 'environment', 'please', 'written', 'problem', 'exposure', 'creatively', 'cutting', 'databases', 'mentor', 'familiarity', 'scikit', 'chennai', 'solutions', 'master’s', 'enterprise', 'drools', 'desire', 'data', 'proven', 'quantitative', 'full-time', 'head', 'java', 'oral', 'basic', 'software', 'closely', 'deployment', 'framework', 'find', 'problems', '.net', 'analytically', 'plus', 'communication', 'etc', 'advanced', 'scripting', 'related', 'packages', 'media', 'image', 'mobile', 'practice', 'resources', '5+', 'will', 'city', 'streaming', ':', 'understanding', 'leaders', 'providing', 'indeed', 'ml', 'unstructured', 'using', 'applications', 'e.g', '-', 'bot', 'excellent', 'edge', 'possess', 'text', 'tech', 'real-world', 'c#', 'wipro', 'technical', 'theory', 'like', 'salaries', '©2017', 'responsible', 'hire', 'fundamental', 'analytics', 'keywords', '3+', 'skip', 'clients', 'applying', 's', 'qualifications', 'leadership', '»', 'employers', 'experience', 'ecommerce', 'ai', 'field', '\xa0', 'technology', 'hands-on', 'end', 'instructions', 'services', 'limited', 'development', 'statistical', 'systems', 'success', '&', 'help', 'r']"
204,Indeed,11/03/2017,d96839c892744bcc,Teacher,German international school,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=d96839c892744bcc,['Full-Time'],[],['BS'],['Physics'],[],"['', 'system', 'state', 'now', 'post', 'electricity', 'resume', 'science', 'cityhometution.com', 'terms', 'apply', 'search', 'resumes', 'vivekananda', '₹250', 'ago', 'application', 'company', '50', 'social', 'privacy', 'job', 'required', 'salary:', 'vidhyashram', 'computer', 'title', 'nadu', 'knowledge', 'sign', 'type:', 'let', 'years', 'uttukottai', 'description', '21', 'reviews', 'focitech', ""bachelor's"", 'review', 'international', 'teacher', 'centre', 'language', 'jobs', 'days', 'education:', 'save', '1', 'year', 'may', 'school', 'cookies', 'freshersworld.com', 'upload', 'location:', 'close', 'tamil', '3', 'experience:', 'please', '4', 'securely', 'chennai', 'tutor', 'solutions', 'full-time', 'find', 'subject', 'advanced', '₹2', 'day', 'city', ':', 'indeed', 'vision', '-', '2', 'physics', '000.00', 'madras', 'like', 'salaries', '©2017', 'work:', 'keywords', '\xa0-\xa0', '27', 'skip', 'applying', 'velammal', '»', 'employers', '15', 'technopundits', 'german', '\xa0', 'instructions', '000', 'hindi', 'help']"
205,Indeed,11/03/2017,a6a16431386bae1f,Technical Evangelist / Developer Evangelist,ADP Pvt Ltd - India,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=a6a16431386bae1f,[],['SQL'],[],"['Computer Science', 'Engineering']",['Big Data'],"['', '*', 'chat', 'features', 'testing', 'form', 'innovative', 'process', 'science', 'overview', 'collaborate', 'easily', 'skill', 'blogs', 'sdlc', 'shift', 'phone', 'canada', 'steps', 'database', 'logo', 'ability', 'opportunities', 'pl', 'issues', 'pt-br', 'social', 'analysis', 'management', 'local', 'property', 'sexual', 'telephone', 'videos', 'budding', 'developers', 'concepts', 'discriminated', 'client-facing', 'nadu', 'knowledge', 'mail', 'guides', 'communities', 'key', 'sets:', 'use', 'video', 'orientation', 'platforms', 'replicates', 'create', 'get', 'review', 'implementation', 'benefits', 'talks', 'among', 'bridging', 'hr', 'presentations', 'confidently', 'tutorials', 'way', 'customer', 'diversity', 'clement', 'insightful', 'tracks', 'infra', 'passionate', 'keep', 'française', 'facebook', 'server', 'nl', 'timely', 'support', 'big', 'moderate', 'evolves', 'roles', 'communication', 'quick', 'escalate', 'respective', 'brazil', 'articles', 'releases', 'assurance', 'innovation', 'understanding', 'best', 'answers', 'resolves', 'qa', 'shifts', 'using', '-', '20%', '2', '简体中文', 'corporate', 'quality', 'rights', 'wants', 'technical', 'like', 'scroll', 'one', 'analytics', 'alert', 'portugal', 'human', 'service', 'qualifications', 'identifying', 'areas', 'compelling', 'experience', '6am', 'spend', 'ways', 'better', 'everyone', 'made', 'origin', '&', 'hack', 'protected', 'working', 'generation', 'interact', 'integration', 'troubleshoot', 'feature-set', 'strong', 'maintaining', 'evangelism', 'senior', 'newest', 'sql', 'program', 'quickly', 'fr-fr', 'owners', 'hcm', 'profile', 'proactive', 'pm', '©', 'application', 'changes', 'positive', 'french', '·', 'defects', 'invaluable', 'cause', 'job', 'willingness', 'it’s', 'reported', 'world-class', 'analyze', 'date', 'computer', 'salesforce', 'creating', 'work', 'analytical', 'incidents', 'test', 'flexible', 'engineer', 'uk', 'take', 'incident', 'role', 'identify', 'lead', 'specialist', 'resolve', 'sme’s', 'identifies', 'life', 'updates', 'identity', 'degree', 'italiano', 'signature', 'learn', 'switcher', 'especialista', '@adp', 'preferred', 'inspiration', 'i.e', 'equivalent', 'fraud', 'inbound', 'reporting', 'collude', 'verbal', 'developments', 'participate', 'tamil', 'advocate', 'background', 'experienced', 'high-quality', 'bachelors', 'problem', 'resolution', 'done', 'documents', 'status', 'determine', 'to’s', 'share', 'portfolio', 'marital', 'enables', 'error', 'validate', '95464', 'disability', 'certifications:', 'age', 'gender', 'es', 'cases', 'accessibility', 'expression', 'read', 'emails', 'nederlands', 'publish', 'efficient', 'manager', '9:30pm', 'polski', 'queries', 'know-how', 'problems;', 'concerning', 'demos', 'employment', 'português', 'location', 'samples', 'acknowledgement', 'enfold-hodes-accessible', 'demonstrate', 'receive', 'platfrom', 'resource', 'accommodate', 'national', 'direct:', 'methodologies', 'gather', 'without', 'position', 'practices', 'highlight', 'technology', 'mandatory:?', 'systems', 'fr-ca', 'monitor', 'number:', 'x', 'reviewing', 'operates', 'es-es', 'affectional', 'basis', 'pt-pt', 'system', 'menu', 'business', 'engineers', 'processes', 'content', 'actively', 'leverage', 'products', 'perspective', 'resume', 'can', 'opportunity', 'apply', 'search', 'following', 'religion', 'exploring', 'product', 'careers', 'handle', 'desired', 'rotational', 'automation', 'inclusion', 'chinese', 'available', 'skills', 'things', 'associates', 'en-uk', 'issue', 'deliver', 'able', 'regard', '..', 'internally', 'fun', 'years', 'españa', 'zendesk', 'new', 'español', 'consideration', 'teams', 'calls', 'tickets', 'believe', 'language', 'simplified', 'jobs', 'category:', 'race', 'value', 'duties', 'engineering', 'diagnose', 'members', 'learning', 'mark', 'llc', 'conduct', 'needs', 'pivotal', '2017', 'kb', 'reserved', 'mentor', 'submit', 'chennai', 'understand', 'connection', 'release', 'demonstrations', 'sex', 'multiple', 'mandate', 'software', 'via', 'previous', 'troubleshooting', 'responds', 'problems', 'platform', 'direct', 'pretty', 'registered', 'group', 'serving', 'scripting', 'portuguese', 'proficiency', 'sharine', 'provide', 'user', 'engagement', 'veteran', 'enhancements', 'communications', 'edge', 'ideal', 'tech', 'recreating', 'discussions', 'spanish', 'preferred:?', 'marks', '–', 'time', 'responsibility', 'top', 'ongoing', 'wordpress', 'home', 'corrective', 'researches', 'solving', 'seize', 'next', 'german', 'documentation', 'bring', 'silkin', 'part', 'fr', 'zh-hans', 'references', 'purpose', 'agile', 'professional', 'training', 'twitter', 'ticket', 'dutch', 'timings', 'exciting', 'assisting', '1:30pm', 'confluence', 'e-mail', '5', '24', 'efforts', 'adp’s', 'hide', 'social@adp', 'copyright', 'client', 'open', 'powered', 'non-technical', 'more.', 'developer', 'back', 'ancestry', 'equal', 'trademarks', 'good', 'candidate', 'necessary', 'member', 'mini-apps', 'improve', 'summarize', 'linkedin', 'requirements', 'software-related', 'lifion', 'ever', 'stakeholders', 'title', 'director', 'patches', 'researching', 'possible', 'feedback', 'information', 'english', 'build', 'desk', 'i’m', 'partner', '#95464', 'results', 'support;', 'including', 'monitors', 'progress', 'team', 'polish', 'creed', 'september', 'multi-task', 'facilitate', 'posts', 'deutsch', 'writing', '3', 'demonstrated', 'written', 'cutting', 'bugs', 'collaborative', 'highly', 'qualified', 'moments', 'requests', 'solutions', 'data', 'developer-centric', 'de', '10', 'coach', 'feature', 'least', 'ownership', '6:30pm', 'line', 'plus', 'play', 'advanced', 'adp', 'jira', 'ensure', 'tools', 'req', '10am', 'will', ':', 'providing', 'blog', 'posted', 'level', 'web', 'en', 'sales', 'john', 'responsibilities', 'programme', 'root', 'zones', 'escalated', 'released', '7', 'guidance', 'here:', 'recent', 'clients', 'fuels', 's', 'italian', 'communicate', 'order', 'us', 'color', 'plus?', 'date:', 'theme', 'platform;', 'applicants', 'word', 'development', 'evangelist', 'head']"
206,Indeed,11/03/2017,f1a0d90890eed541,Web application programmers,HiPro IT Solutions Private Limited,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=f1a0d90890eed541,[],"['Unix', 'Linux', 'MySQL', 'Python', 'C++', 'C', 'JavaScript', 'HTML', 'CSS', 'MongoDB']",[],['Computer Science'],[],"['', 'postgresql', 'working', 'skillset', 'system', 'automake', 'awesome', 'programming', 'bsd', 'algorithms', 'looking', 'strong', 'resume', 'c', ""'git'"", 'gdb', 'science', 'boost', '2008-2011', 'following', 'mysql', 'hipro', 'preferably', 'python', 'careers', 'bluebream', '©', 'copyright', 'html', 'gprof', 'application', 'tcp', 'autoconf', 'pdf', 'required', 'sockets', 'rdbms', 'computer', 'co', 'work', 'knowledge', 'minded', 'control', 'send', 'love', 'javascript', 'linux', 'structures', 'build', 'relevant', 'jobs', '""distributed', 'jquery', '[at]', 'yes', 'fit', 'zope3', 'version', 'solutions', 'django', 'data', 'mongodb', 'format', 'object', 'couchdb', 'toolchain', 'css', 'subject', 'comfortable', 'etc', 'tools', 'gtk+', 'ip', 'unix', 'gnu', 'libraries', 'c++', 'web', 'system""', 'oriented', 'private', 'like', 'fundamentals', 'valgrind', 'g++', 'one', '[dot]', 'home', 'us', 'programmers', 'skillsets;', 'gcc', 'experience', 'yui', 'contact', 'services', 'limited', 'constantly']"
212,Indeed,11/03/2017,5370952f8a5a6f71,Technical Associate – Research Publication,ICT Academy,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=5370952f8a5a6f71,[],"['Java', 'Hadoop']",[],['Engineering'],['Big Data'],"['', 'malleswara', 'courses', 'govt', 'sholinganallur', 'training', '17', 'kcs', '*', 'mechanical', 'ict', '23', 'publication', 'contests', 'avinashilingam', 'avs', 'resume', 'collaboration', 'cheran', 'india', 'oracle', 'science', 'rajiv', 'institute', 'mission', 'rangasamy', 'dept', 'manakula', 'puducherry', 'skill', 'program', '09', 'cad', 'delhi', 'empowerment', 'xaviers', 'seminar', 'women', 'industry-institute', 'careers', '©', 'copyright', 'hadoop', 'states', 'institue', 'engg', 'subscribe', '01003', 'developer', 'awards', 'pledge', 'core', 'ngp', 'alliance', '|', 'digital', 'theguidenetwork', 'skills', '342', 'careers@ictact.in', 'st', 'facilitation', 'management', 'job', 'joseph', 'nadar', 'partners', 'placement', 'higher', '314', 'government', 'shriram', 'academy', 'entrepreneurship', 'nadu', 'title', 'tn', 'sign', 'institutional', '11', 'erode', 'pillars', 'initiatives', 'jp', '511', 'visvodaya', 'literacy', '21', 'send', 'edi', 'housing', 'jay', 'information', 'circle', 'siddhartha', '08', 'recovery', 'durga', 'priyadarshini', 'covered', 'education', 'academic', 'nodal', 'certification', 'sector', 'corporation', 'magazine', 'research', 'ks', 'board', 'vinayagar', 'engineering', 'dravidar', 'programs', 'school', '04', 'sriperumbudur', 'power', 'pillay', 'k', 'close', 'tamil', 'autonomous', 'please', 'institutions', 'hmr', 'tagore', 'villupuram', 'faculty', 'emc', 'inspireu', 'conference', '16', 'reserved', 'interaction', 'dr', '01001', 'cloud', 'code', 'copy', 'chennai', 'events', '01010', 'alpha', 'coimbatore', 'pbr', 'vellore', 'data', '01006', 'advisors', 'login', 'java', 'drive', '10', '510', 'fill', 'campus', 'inmantec', 'sethu', 'big', 'membership', 'summits', ""chairman's"", '01007', 'kasi', '01002', 'joining', '343', 'nov', '.net', '2016-2017', 'account', 'inititives', 'civil', 'evolve', 'patron', 'department', 'egs', 'group', '13', '29', 'council', '–technical', 'recover', 'message', 'releases', 'design', 'magazines', '12', '\u200b', '356', 'interested', 'annual', 'report', 'workshops', 'news', 'manager', '316', '-', 'gandhi', 'corporate', 'sales', 'rights', 'vmware', 'conclave', 'employment', 'address', 'sengunthar', '345', 'location', 'programmer', 'press', ""joseph's"", 'technical', '–', '×', 'governors', 'kunj', '01009', 'associate', 'sri', '01004', '7', 'ghaziabad', '01008', '27', 'careers@ictacademy.in', 'universities', 'national', 'panimalar', 'catholic', 'to:', 'tnsdc', 'home', 'kalasala', 'youth', '315', 'vaniyambadi', 'us', 'journals', '06', '317', 'password', 'skilltester', 'bridge', '15', 'adi', 'email', 'prism', 'soft', '01005', 'trainer', 'technology', 'arts', 'publications', '\xa0', 'mahila', 'rgniyd', 'college', 'gallery', 'udyog', 'vijayawada', 'contact', 'madurai', 'services', 'connect', 'architecture', 'studies', 'development', 'automobile', 'avc', '&', 'relationship', 'newsletters']"
213,Indeed,11/03/2017,f08c38bea7442cea,Junior Software Engineer (Java Swing),RAVSoft Solutions,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=f08c38bea7442cea,[],['Java'],[],['Computer Science'],[],"['', '3d', '@', 'staff', 'resume', 'science', 'mission', 'reconstruction', 'implementing', 'swing', 'hr@ravsoftsolutions.com', 'profile', 'careers', 'interacting', 'desired', 'copyright', '©', 'client', 'ability', 'core', 'rendering', 'good', 'skills', 'privacy', 'required', '•', 'specific', 'higher', 'requirements', 'competencies', 'junior', 'components', 'documenting', 'concepts', 'mpr', 'computer', 'engineer', '\xa0graduation', 'jaxws', 'years', 'refactoring', 'document', 'oops', 'essential', '1', 'desirable', 'specifications', 'education:', 'responsibilities:', 'customer', 'expertise', 'verbal', 'writing', 'experience:', 'please', 'written', 'position:', 'problem', '2017', 'reserved', 'diagnosing', 'solutions', 'hiberante', 'java', 'software', 'correct', 'roles', 'problems', 'plus', 'communication', 'dicom', 'multi-threading', 'related', 'design', 'ravsoft', 'will', 'interested', 'hl7', 'applications', '2', 'corporate', 'quality', 'web', 'excellent', 'must', 'rights', 'responsibilities', 'technical', 'servlets', 'multi', 'designing', 'home', 'us', 'requirement', 'treeshore', 'db2', 'experience', 'spring', 'solving', 'email', '301.476.1748', 'include', 'domain', 'field', '\xa0', 'hands-on', 'jni', 'planar', 'contact', 'services', 'development', '&', 'help', 'profile:']"
214,Indeed,11/03/2017,b56adc5e08628966,HISTORY TEACHER (CBSE),Smart Ed Technologies,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=b56adc5e08628966,['Full-Time'],[],[],"['Computer Science', 'Physics']",[],"['', 'immediate', 'instruct', 'system', 'state', 'language:', 'typically', 'balanced', 'post', 'now', 'electricity', 'differentiated', 'resume', 'form', 'can', 'opportunity', 'science', 'institute', 'terms', 'apply', 'search', 'requirement!!!!', 'mandatory', 'resumes', 'smartfaculty55', 'growth', 'skill', 'pg+b.ed', 'dear', 'appropriate', 'client', 'yahoo', 'consistently', 'opportunities', 'ago', 'application', 'minimum', 'lakshmi', 'single', 'good', 'company', '8th', 'candidate', 'schools', 'grades', 'privacy', 'individual', 'school’s', 'job', 'required', 'month', '6-8th', 'students', 'deliver', 'raising', 'salary:', 'computer', '₹20', 'work', 'title', 'nadu', 'knowledge', 'sign', 'let', 'ed', 'female', 'type:', 'enroll', 'years', 'educare', 'description', 'reviews', 'teacher:', 'focitech', 'qualification:', 'broad', 'encourage', '20k', 'put', 'english', 'high', 'review', 'appropriately', '₹18', 'academic', 'teacher', 'relevant', 'dt', 'centre', 'sound', 'jobs', 'days', '1', 'save', 'may', 'progress', 'provides', 'school', 'learning', 'cookies', '9500096011', 'facilitate', 'upload', 'location:', 'close', 'tamil', 'important', 'experience:', 'please', 'achieve', '4', 'kallakkurichi', 'villupuram', '18k', 'securely', 'plans', 'chennai', 'tutor', 'sathya', 'handling', 'teachers', 'teach', '6th', 'full-time', 'engaging', 'overall', 'share', 'smart', 'montessori', 'support', 'implement', 'hiring', 'find', 'roles', 'trained', 'history', 'area', 'communication', 'accommodation', 'subject', 'subjects', 'advanced', 'male', 'related', 'day', 'will', 'city', ':', 'provide', 'cbse', 'indeed', 'dot', 'com', '-', '2', 'quality', 'provided', 'physics', 'responsibilities', '000.00', 'description:', 'standards', 'madras', 'contribute', 'like', 'salaries', '©2017', 'personal', 'together', 'help', 'sri', 'responsibility', 'keywords', '2+', 'skip', 'student', 'informative', 'attainment', 'applying', 'technologies', '»', 'employers', 'note', 'lesson', 'experience', 'potential', 'field', '\xa0', 'lessons', 'curriculum', 'sai', 'contact', 'instructions', 'update', '000', 'development', 'monitor', 'designated']"
215,Indeed,11/03/2017,af3095be85927f27,.NET Developer,Tillid,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=af3095be85927f27,[],"['SQL', 'C#']",[],['Computer Science'],[],"['', 'oop', '*', 'working', 'visual', 'arab', '9', 'programming', 'patterns', 'mvc', 'porur', 'also', 'tilid', 'files', 'looking', 'strong', 'resume', 'tower', 'no:', 'india', 'science', 'office', 'familiar', 'apply', 'storage', 'nagar', 'sql', 'algorithm', 'quickly', 'deep', 'logic', 'careers', '©', 'speed', 'client', 'database', 'states', '#105', 'ability', '2016', 'application', 'developer', '2012', 'good', 'candidate', 'skills', 'pdf', '36th', 'khoori', '|', 'necessary', 'analysis', 'management', 'job', 'protection', 'optimize', 'bur', 'central', 'ensuring', 'built', 'computer', 'nadu', 'knowledge', 'info@tillidsoftware.com', 'procedures', 'users', 'razor', 'use', 'al', 'description', 'memory', 'well', 'entity', 'integrating', 'managing', 'performance', 'high', '3.5', 'detail', 'sakthi', 'new', 'info@tillidsoft.com', 'implementation', 'learn', 'centre', 'focus', 'low-level', 'sound', 'jothi', '1.425.216.3702', '.pdf', 'including', 'team', 'llc', 'upload', '15626', 'interchange', 'tamil', 'jquery', 'similar', 'front-end', 'arut', 'problem', 'self-motivated', 'coworkers', 'tillid', 'solid', 'code', 'studio', 'chennai', 'requests', 'solutions', 'pvt', 'data', 'head', 'server', '.doc', '4.0', 'rd', 'wa', 'primary', 'basic', 'software', 'elements', 'format', 'support', 'ltd', 'stored', 'framework', 'maintenance', 'optimization', '.net', 'asp.net', 'usa@tillidsoft.com', 'mt', 'se', 'server-side', 'various', 'poonamallee', 'design', 'security', 'will', 'toggle', 'exhibit', 'understanding', 'best', 'therefore', 'libraries', 'emirates', 'scalability', '2', 'architectural', 'maximum', 'object-oriented', 'exceptional', 'player', 'responsibilities', 'c#', 'bothell', 'oriented', 'reusable', 'ave', 'delivery', '×', 'inc', 'navigation', 'responsible', 'help', 'united', 'dubai', 'quarters', 'foundations', 'complex', 'qualifications', 'technologies', 'home', 'independent', 'building', 'uae@tillidsoft.com', 'practices', '4.5', 'experience', 'solving', 'mb', '98012', 'definition', 'allowed', 'contact', 'services', 'future', 'development', 'view', 'responsiveness', '&', 'relationship']"
